,Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
1550,IMCKDE,Trip Advisor,4,3.6999999999999993,1.5,,,
1551,IMCKDE,Trip Advisor,5,3.6999999999999993,1.5,,,
1552,IMCKDE,Trip Advisor,6,3.6999999999999993,1.5,,,
1553,IMCKDE,Trip Advisor,7,3.6999999999999993,1.5,,,
1554,IMCKDE,Trip Advisor,8,3.6999999999999993,1.5,,,
1555,IMCKDE,Trip Advisor,9,3.6999999999999993,1.5,,,
1556,IMCKDE,Trip Advisor,10,3.6999999999999993,1.5,,,
1557,IMCKDE,Trip Advisor,2,3.7999999999999994,1.5,,,
1558,IMCKDE,Trip Advisor,3,3.7999999999999994,1.5,,,
1559,IMCKDE,Trip Advisor,4,3.7999999999999994,1.5,,,
1560,IMCKDE,Trip Advisor,5,3.7999999999999994,1.5,,,
1561,IMCKDE,Trip Advisor,6,3.7999999999999994,1.5,,,
1562,IMCKDE,Trip Advisor,7,3.7999999999999994,1.5,,,
1563,IMCKDE,Trip Advisor,8,3.7999999999999994,1.5,,,
1564,IMCKDE,Trip Advisor,9,3.7999999999999994,1.5,,,
1565,IMCKDE,Trip Advisor,10,3.7999999999999994,1.5,,,
1566,IMCKDE,Trip Advisor,2,3.8999999999999995,1.5,,,
1567,IMCKDE,Trip Advisor,3,3.8999999999999995,1.5,,,
1568,IMCKDE,Trip Advisor,4,3.8999999999999995,1.5,,,
1569,IMCKDE,Trip Advisor,5,3.8999999999999995,1.5,,,
1570,IMCKDE,Trip Advisor,6,3.8999999999999995,1.5,,,
1571,IMCKDE,Trip Advisor,7,3.8999999999999995,1.5,,,
1572,IMCKDE,Trip Advisor,8,3.8999999999999995,1.5,,,
1573,IMCKDE,Trip Advisor,9,3.8999999999999995,1.5,,,
1574,IMCKDE,Trip Advisor,10,3.8999999999999995,1.5,,,
1575,IMCKDE,Trip Advisor,2,3.999999999999999,1.5,,,
1576,IMCKDE,Trip Advisor,3,3.999999999999999,1.5,,,
1577,IMCKDE,Trip Advisor,4,3.999999999999999,1.5,,,
1578,IMCKDE,Trip Advisor,5,3.999999999999999,1.5,,,
1579,IMCKDE,Trip Advisor,6,3.999999999999999,1.5,,,
1580,IMCKDE,Trip Advisor,7,3.999999999999999,1.5,,,
1581,IMCKDE,Trip Advisor,8,3.999999999999999,1.5,,,
1582,IMCKDE,Trip Advisor,9,3.999999999999999,1.5,,,
1583,IMCKDE,Trip Advisor,10,3.999999999999999,1.5,,,
1584,IMCKDE,Trip Advisor,2,4.1,1.5,,,
1585,IMCKDE,Trip Advisor,3,4.1,1.5,,,
1586,IMCKDE,Trip Advisor,4,4.1,1.5,,,
1587,IMCKDE,Trip Advisor,5,4.1,1.5,,,
1588,IMCKDE,Trip Advisor,6,4.1,1.5,,,
1589,IMCKDE,Trip Advisor,7,4.1,1.5,,,
1590,IMCKDE,Trip Advisor,8,4.1,1.5,,,
1591,IMCKDE,Trip Advisor,9,4.1,1.5,,,
1592,IMCKDE,Trip Advisor,10,4.1,1.5,,,
1593,IMCKDE,Trip Advisor,2,4.199999999999999,1.5,,,
1594,IMCKDE,Trip Advisor,3,4.199999999999999,1.5,,,
1595,IMCKDE,Trip Advisor,4,4.199999999999999,1.5,,,
1596,IMCKDE,Trip Advisor,5,4.199999999999999,1.5,,,
1597,IMCKDE,Trip Advisor,6,4.199999999999999,1.5,,,
1598,IMCKDE,Trip Advisor,7,4.199999999999999,1.5,,,
1599,IMCKDE,Trip Advisor,8,4.199999999999999,1.5,,,
1600,IMCKDE,Trip Advisor,9,4.199999999999999,1.5,,,
1601,IMCKDE,Trip Advisor,10,4.199999999999999,1.5,,,
1602,IMCKDE,Trip Advisor,2,4.299999999999999,1.5,,,
1603,IMCKDE,Trip Advisor,3,4.299999999999999,1.5,,,
1604,IMCKDE,Trip Advisor,4,4.299999999999999,1.5,,,
1605,IMCKDE,Trip Advisor,5,4.299999999999999,1.5,,,
1606,IMCKDE,Trip Advisor,6,4.299999999999999,1.5,,,
1607,IMCKDE,Trip Advisor,7,4.299999999999999,1.5,,,
1608,IMCKDE,Trip Advisor,8,4.299999999999999,1.5,,,
1609,IMCKDE,Trip Advisor,9,4.299999999999999,1.5,,,
1610,IMCKDE,Trip Advisor,10,4.299999999999999,1.5,,,
1611,IMCKDE,Trip Advisor,2,4.399999999999999,1.5,,,
1612,IMCKDE,Trip Advisor,3,4.399999999999999,1.5,,,
1613,IMCKDE,Trip Advisor,4,4.399999999999999,1.5,,,
1614,IMCKDE,Trip Advisor,5,4.399999999999999,1.5,,,
1615,IMCKDE,Trip Advisor,6,4.399999999999999,1.5,,,
1616,IMCKDE,Trip Advisor,7,4.399999999999999,1.5,,,
1617,IMCKDE,Trip Advisor,8,4.399999999999999,1.5,,,
1618,IMCKDE,Trip Advisor,9,4.399999999999999,1.5,,,
1619,IMCKDE,Trip Advisor,10,4.399999999999999,1.5,,,
1620,IMCKDE,Trip Advisor,2,4.499999999999999,1.5,,,
1621,IMCKDE,Trip Advisor,3,4.499999999999999,1.5,,,
1622,IMCKDE,Trip Advisor,4,4.499999999999999,1.5,,,
1623,IMCKDE,Trip Advisor,5,4.499999999999999,1.5,,,
1624,IMCKDE,Trip Advisor,6,4.499999999999999,1.5,,,
1625,IMCKDE,Trip Advisor,7,4.499999999999999,1.5,,,
1626,IMCKDE,Trip Advisor,8,4.499999999999999,1.5,,,
1627,IMCKDE,Trip Advisor,9,4.499999999999999,1.5,,,
1628,IMCKDE,Trip Advisor,10,4.499999999999999,1.5,,,
1629,IMCKDE,Trip Advisor,2,4.599999999999999,1.5,,,
1630,IMCKDE,Trip Advisor,3,4.599999999999999,1.5,,,
1631,IMCKDE,Trip Advisor,4,4.599999999999999,1.5,,,
1632,IMCKDE,Trip Advisor,5,4.599999999999999,1.5,,,
1633,IMCKDE,Trip Advisor,6,4.599999999999999,1.5,,,
1634,IMCKDE,Trip Advisor,7,4.599999999999999,1.5,,,
1635,IMCKDE,Trip Advisor,8,4.599999999999999,1.5,,,
1636,IMCKDE,Trip Advisor,9,4.599999999999999,1.5,,,
1637,IMCKDE,Trip Advisor,10,4.599999999999999,1.5,,,
1638,IMCKDE,Trip Advisor,2,4.699999999999999,1.5,,,
1639,IMCKDE,Trip Advisor,3,4.699999999999999,1.5,,,
1640,IMCKDE,Trip Advisor,4,4.699999999999999,1.5,,,
1641,IMCKDE,Trip Advisor,5,4.699999999999999,1.5,,,
1642,IMCKDE,Trip Advisor,6,4.699999999999999,1.5,,,
1643,IMCKDE,Trip Advisor,7,4.699999999999999,1.5,,,
1644,IMCKDE,Trip Advisor,8,4.699999999999999,1.5,,,
1645,IMCKDE,Trip Advisor,9,4.699999999999999,1.5,,,
1646,IMCKDE,Trip Advisor,10,4.699999999999999,1.5,,,
1647,IMCKDE,Trip Advisor,2,4.799999999999999,1.5,,,
1648,IMCKDE,Trip Advisor,3,4.799999999999999,1.5,,,
1649,IMCKDE,Trip Advisor,4,4.799999999999999,1.5,,,
1650,IMCKDE,Trip Advisor,5,4.799999999999999,1.5,,,
1651,IMCKDE,Trip Advisor,6,4.799999999999999,1.5,,,
1652,IMCKDE,Trip Advisor,7,4.799999999999999,1.5,,,
1653,IMCKDE,Trip Advisor,8,4.799999999999999,1.5,,,
1654,IMCKDE,Trip Advisor,9,4.799999999999999,1.5,,,
1655,IMCKDE,Trip Advisor,10,4.799999999999999,1.5,,,
1656,IMCKDE,Trip Advisor,2,4.899999999999999,1.5,,,
1657,IMCKDE,Trip Advisor,3,4.899999999999999,1.5,,,
1658,IMCKDE,Trip Advisor,4,4.899999999999999,1.5,,,
1659,IMCKDE,Trip Advisor,5,4.899999999999999,1.5,,,
1660,IMCKDE,Trip Advisor,6,4.899999999999999,1.5,,,
1661,IMCKDE,Trip Advisor,7,4.899999999999999,1.5,,,
1662,IMCKDE,Trip Advisor,8,4.899999999999999,1.5,,,
1663,IMCKDE,Trip Advisor,9,4.899999999999999,1.5,,,
1664,IMCKDE,Trip Advisor,10,4.899999999999999,1.5,,,
1665,IMCKDE,Trip Advisor,2,4.999999999999999,1.5,,,
1666,IMCKDE,Trip Advisor,3,4.999999999999999,1.5,,,
1667,IMCKDE,Trip Advisor,4,4.999999999999999,1.5,,,
1668,IMCKDE,Trip Advisor,5,4.999999999999999,1.5,,,
1669,IMCKDE,Trip Advisor,6,4.999999999999999,1.5,,,
1670,IMCKDE,Trip Advisor,7,4.999999999999999,1.5,,,
1671,IMCKDE,Trip Advisor,8,4.999999999999999,1.5,,,
1672,IMCKDE,Trip Advisor,9,4.999999999999999,1.5,,,
1673,IMCKDE,Trip Advisor,10,4.999999999999999,1.5,,,
1674,IMCKDE,Trip Advisor,2,5.099999999999999,1.5,,,
1675,IMCKDE,Trip Advisor,3,5.099999999999999,1.5,,,
1676,IMCKDE,Trip Advisor,4,5.099999999999999,1.5,,,
1677,IMCKDE,Trip Advisor,5,5.099999999999999,1.5,,,
1678,IMCKDE,Trip Advisor,6,5.099999999999999,1.5,,,
1679,IMCKDE,Trip Advisor,7,5.099999999999999,1.5,,,
1680,IMCKDE,Trip Advisor,8,5.099999999999999,1.5,,,
1681,IMCKDE,Trip Advisor,9,5.099999999999999,1.5,,,
1682,IMCKDE,Trip Advisor,10,5.099999999999999,1.5,,,
1683,IMCKDE,Trip Advisor,2,5.199999999999999,1.5,,,
1684,IMCKDE,Trip Advisor,3,5.199999999999999,1.5,,,
1685,IMCKDE,Trip Advisor,4,5.199999999999999,1.5,,,
1686,IMCKDE,Trip Advisor,5,5.199999999999999,1.5,,,
1687,IMCKDE,Trip Advisor,6,5.199999999999999,1.5,,,
1688,IMCKDE,Trip Advisor,7,5.199999999999999,1.5,,,
1689,IMCKDE,Trip Advisor,8,5.199999999999999,1.5,,,
1690,IMCKDE,Trip Advisor,9,5.199999999999999,1.5,,,
1691,IMCKDE,Trip Advisor,10,5.199999999999999,1.5,,,
1692,IMCKDE,Trip Advisor,2,5.299999999999999,1.5,,,
1693,IMCKDE,Trip Advisor,3,5.299999999999999,1.5,,,
1694,IMCKDE,Trip Advisor,4,5.299999999999999,1.5,,,
1695,IMCKDE,Trip Advisor,5,5.299999999999999,1.5,,,
1696,IMCKDE,Trip Advisor,6,5.299999999999999,1.5,,,
1697,IMCKDE,Trip Advisor,7,5.299999999999999,1.5,,,
1698,IMCKDE,Trip Advisor,8,5.299999999999999,1.5,,,
1699,IMCKDE,Trip Advisor,9,5.299999999999999,1.5,,,
1700,IMCKDE,Trip Advisor,10,5.299999999999999,1.5,,,
1701,IMCKDE,Trip Advisor,2,5.399999999999999,1.5,,,
1702,IMCKDE,Trip Advisor,3,5.399999999999999,1.5,,,
1703,IMCKDE,Trip Advisor,4,5.399999999999999,1.5,,,
1704,IMCKDE,Trip Advisor,5,5.399999999999999,1.5,,,
1705,IMCKDE,Trip Advisor,6,5.399999999999999,1.5,,,
1706,IMCKDE,Trip Advisor,7,5.399999999999999,1.5,,,
1707,IMCKDE,Trip Advisor,8,5.399999999999999,1.5,,,
1708,IMCKDE,Trip Advisor,9,5.399999999999999,1.5,,,
1709,IMCKDE,Trip Advisor,10,5.399999999999999,1.5,,,
1710,IMCKDE,Trip Advisor,2,5.499999999999999,1.5,,,
1711,IMCKDE,Trip Advisor,3,5.499999999999999,1.5,,,
1712,IMCKDE,Trip Advisor,4,5.499999999999999,1.5,,,
1713,IMCKDE,Trip Advisor,5,5.499999999999999,1.5,,,
1714,IMCKDE,Trip Advisor,6,5.499999999999999,1.5,,,
1715,IMCKDE,Trip Advisor,7,5.499999999999999,1.5,,,
1716,IMCKDE,Trip Advisor,8,5.499999999999999,1.5,,,
1717,IMCKDE,Trip Advisor,9,5.499999999999999,1.5,,,
1718,IMCKDE,Trip Advisor,10,5.499999999999999,1.5,,,
1719,IMCKDE,Trip Advisor,2,5.599999999999999,1.5,,,
1720,IMCKDE,Trip Advisor,3,5.599999999999999,1.5,,,
1721,IMCKDE,Trip Advisor,4,5.599999999999999,1.5,,,
1722,IMCKDE,Trip Advisor,5,5.599999999999999,1.5,,,
1723,IMCKDE,Trip Advisor,6,5.599999999999999,1.5,,,
1724,IMCKDE,Trip Advisor,7,5.599999999999999,1.5,,,
1725,IMCKDE,Trip Advisor,8,5.599999999999999,1.5,,,
1726,IMCKDE,Trip Advisor,9,5.599999999999999,1.5,,,
1727,IMCKDE,Trip Advisor,10,5.599999999999999,1.5,,,
1728,IMCKDE,Trip Advisor,2,5.699999999999999,1.5,,,
1729,IMCKDE,Trip Advisor,3,5.699999999999999,1.5,,,
1730,IMCKDE,Trip Advisor,4,5.699999999999999,1.5,,,
1731,IMCKDE,Trip Advisor,5,5.699999999999999,1.5,,,
1732,IMCKDE,Trip Advisor,6,5.699999999999999,1.5,,,
1733,IMCKDE,Trip Advisor,7,5.699999999999999,1.5,,,
1734,IMCKDE,Trip Advisor,8,5.699999999999999,1.5,,,
1735,IMCKDE,Trip Advisor,9,5.699999999999999,1.5,,,
1736,IMCKDE,Trip Advisor,10,5.699999999999999,1.5,,,
1737,IMCKDE,Trip Advisor,2,5.799999999999999,1.5,,,
1738,IMCKDE,Trip Advisor,3,5.799999999999999,1.5,,,
1739,IMCKDE,Trip Advisor,4,5.799999999999999,1.5,,,
1740,IMCKDE,Trip Advisor,5,5.799999999999999,1.5,,,
1741,IMCKDE,Trip Advisor,6,5.799999999999999,1.5,,,
1742,IMCKDE,Trip Advisor,7,5.799999999999999,1.5,,,
1743,IMCKDE,Trip Advisor,8,5.799999999999999,1.5,,,
1744,IMCKDE,Trip Advisor,9,5.799999999999999,1.5,,,
1745,IMCKDE,Trip Advisor,10,5.799999999999999,1.5,,,
1746,IMCKDE,Trip Advisor,2,5.899999999999999,1.5,,,
1747,IMCKDE,Trip Advisor,3,5.899999999999999,1.5,,,
1748,IMCKDE,Trip Advisor,4,5.899999999999999,1.5,,,
1749,IMCKDE,Trip Advisor,5,5.899999999999999,1.5,,,
1750,IMCKDE,Trip Advisor,6,5.899999999999999,1.5,,,
1751,IMCKDE,Trip Advisor,7,5.899999999999999,1.5,,,
1752,IMCKDE,Trip Advisor,8,5.899999999999999,1.5,,,
1753,IMCKDE,Trip Advisor,9,5.899999999999999,1.5,,,
1754,IMCKDE,Trip Advisor,10,5.899999999999999,1.5,,,
1755,IMCKDE,Trip Advisor,2,5.999999999999999,1.5,,,
1756,IMCKDE,Trip Advisor,3,5.999999999999999,1.5,,,
1757,IMCKDE,Trip Advisor,4,5.999999999999999,1.5,,,
1758,IMCKDE,Trip Advisor,5,5.999999999999999,1.5,,,
1759,IMCKDE,Trip Advisor,6,5.999999999999999,1.5,,,
1760,IMCKDE,Trip Advisor,7,5.999999999999999,1.5,,,
1761,IMCKDE,Trip Advisor,8,5.999999999999999,1.5,,,
1762,IMCKDE,Trip Advisor,9,5.999999999999999,1.5,,,
1763,IMCKDE,Trip Advisor,10,5.999999999999999,1.5,,,
1764,IMCKDE,Trip Advisor,2,6.099999999999999,1.5,,,
1765,IMCKDE,Trip Advisor,3,6.099999999999999,1.5,,,
1766,IMCKDE,Trip Advisor,4,6.099999999999999,1.5,,,
1767,IMCKDE,Trip Advisor,5,6.099999999999999,1.5,,,
1768,IMCKDE,Trip Advisor,6,6.099999999999999,1.5,,,
1769,IMCKDE,Trip Advisor,7,6.099999999999999,1.5,,,
1770,IMCKDE,Trip Advisor,8,6.099999999999999,1.5,,,
1771,IMCKDE,Trip Advisor,9,6.099999999999999,1.5,,,
1772,IMCKDE,Trip Advisor,10,6.099999999999999,1.5,,,
1773,IMCKDE,Trip Advisor,2,6.199999999999998,1.5,,,
1774,IMCKDE,Trip Advisor,3,6.199999999999998,1.5,,,
1775,IMCKDE,Trip Advisor,4,6.199999999999998,1.5,,,
1776,IMCKDE,Trip Advisor,5,6.199999999999998,1.5,,,
1777,IMCKDE,Trip Advisor,6,6.199999999999998,1.5,,,
1778,IMCKDE,Trip Advisor,7,6.199999999999998,1.5,,,
1779,IMCKDE,Trip Advisor,8,6.199999999999998,1.5,,,
1780,IMCKDE,Trip Advisor,9,6.199999999999998,1.5,,,
1781,IMCKDE,Trip Advisor,10,6.199999999999998,1.5,,,
1782,IMCKDE,Trip Advisor,2,6.299999999999999,1.5,,,
1783,IMCKDE,Trip Advisor,3,6.299999999999999,1.5,,,
1784,IMCKDE,Trip Advisor,4,6.299999999999999,1.5,,,
1785,IMCKDE,Trip Advisor,5,6.299999999999999,1.5,,,
1786,IMCKDE,Trip Advisor,6,6.299999999999999,1.5,,,
1787,IMCKDE,Trip Advisor,7,6.299999999999999,1.5,,,
1788,IMCKDE,Trip Advisor,8,6.299999999999999,1.5,,,
1789,IMCKDE,Trip Advisor,9,6.299999999999999,1.5,,,
1790,IMCKDE,Trip Advisor,10,6.299999999999999,1.5,,,
1791,IMCKDE,Trip Advisor,2,6.399999999999999,1.5,,,
1792,IMCKDE,Trip Advisor,3,6.399999999999999,1.5,,,
1793,IMCKDE,Trip Advisor,4,6.399999999999999,1.5,,,
1794,IMCKDE,Trip Advisor,5,6.399999999999999,1.5,,,
1795,IMCKDE,Trip Advisor,6,6.399999999999999,1.5,,,
1796,IMCKDE,Trip Advisor,7,6.399999999999999,1.5,,,
1797,IMCKDE,Trip Advisor,8,6.399999999999999,1.5,,,
1798,IMCKDE,Trip Advisor,9,6.399999999999999,1.5,,,
1799,IMCKDE,Trip Advisor,10,6.399999999999999,1.5,,,
1800,IMCKDE,Trip Advisor,2,6.499999999999998,1.5,,,
1801,IMCKDE,Trip Advisor,3,6.499999999999998,1.5,,,
1802,IMCKDE,Trip Advisor,4,6.499999999999998,1.5,,,
1803,IMCKDE,Trip Advisor,5,6.499999999999998,1.5,,,
1804,IMCKDE,Trip Advisor,6,6.499999999999998,1.5,,,
1805,IMCKDE,Trip Advisor,7,6.499999999999998,1.5,,,
1806,IMCKDE,Trip Advisor,8,6.499999999999998,1.5,,,
1807,IMCKDE,Trip Advisor,9,6.499999999999998,1.5,,,
1808,IMCKDE,Trip Advisor,10,6.499999999999998,1.5,,,
1809,IMCKDE,Trip Advisor,2,6.599999999999999,1.5,,,
1810,IMCKDE,Trip Advisor,3,6.599999999999999,1.5,,,
1811,IMCKDE,Trip Advisor,4,6.599999999999999,1.5,,,
1812,IMCKDE,Trip Advisor,5,6.599999999999999,1.5,,,
1813,IMCKDE,Trip Advisor,6,6.599999999999999,1.5,,,
1814,IMCKDE,Trip Advisor,7,6.599999999999999,1.5,,,
1815,IMCKDE,Trip Advisor,8,6.599999999999999,1.5,,,
1816,IMCKDE,Trip Advisor,9,6.599999999999999,1.5,,,
1817,IMCKDE,Trip Advisor,10,6.599999999999999,1.5,,,
1818,IMCKDE,Trip Advisor,2,6.699999999999998,1.5,,,
1819,IMCKDE,Trip Advisor,3,6.699999999999998,1.5,,,
1820,IMCKDE,Trip Advisor,4,6.699999999999998,1.5,,,
1821,IMCKDE,Trip Advisor,5,6.699999999999998,1.5,,,
1822,IMCKDE,Trip Advisor,6,6.699999999999998,1.5,,,
1823,IMCKDE,Trip Advisor,7,6.699999999999998,1.5,,,
1824,IMCKDE,Trip Advisor,8,6.699999999999998,1.5,,,
1825,IMCKDE,Trip Advisor,9,6.699999999999998,1.5,,,
1826,IMCKDE,Trip Advisor,10,6.699999999999998,1.5,,,
1827,IMCKDE,Trip Advisor,2,6.799999999999999,1.5,,,
1828,IMCKDE,Trip Advisor,3,6.799999999999999,1.5,,,
1829,IMCKDE,Trip Advisor,4,6.799999999999999,1.5,,,
1830,IMCKDE,Trip Advisor,5,6.799999999999999,1.5,,,
1831,IMCKDE,Trip Advisor,6,6.799999999999999,1.5,,,
1832,IMCKDE,Trip Advisor,7,6.799999999999999,1.5,,,
1833,IMCKDE,Trip Advisor,8,6.799999999999999,1.5,,,
1834,IMCKDE,Trip Advisor,9,6.799999999999999,1.5,,,
1835,IMCKDE,Trip Advisor,10,6.799999999999999,1.5,,,
1836,IMCKDE,Trip Advisor,2,6.899999999999999,1.5,,,
1837,IMCKDE,Trip Advisor,3,6.899999999999999,1.5,,,
1838,IMCKDE,Trip Advisor,4,6.899999999999999,1.5,,,
1839,IMCKDE,Trip Advisor,5,6.899999999999999,1.5,,,
1840,IMCKDE,Trip Advisor,6,6.899999999999999,1.5,,,
1841,IMCKDE,Trip Advisor,7,6.899999999999999,1.5,,,
1842,IMCKDE,Trip Advisor,8,6.899999999999999,1.5,,,
1843,IMCKDE,Trip Advisor,9,6.899999999999999,1.5,,,
1844,IMCKDE,Trip Advisor,10,6.899999999999999,1.5,,,
1845,IMCKDE,Trip Advisor,2,6.999999999999998,1.5,,,
1846,IMCKDE,Trip Advisor,3,6.999999999999998,1.5,,,
1847,IMCKDE,Trip Advisor,4,6.999999999999998,1.5,,,
1848,IMCKDE,Trip Advisor,5,6.999999999999998,1.5,,,
1849,IMCKDE,Trip Advisor,6,6.999999999999998,1.5,,,
1850,IMCKDE,Trip Advisor,7,6.999999999999998,1.5,,,
1851,IMCKDE,Trip Advisor,8,6.999999999999998,1.5,,,
1852,IMCKDE,Trip Advisor,9,6.999999999999998,1.5,,,
1853,IMCKDE,Trip Advisor,10,6.999999999999998,1.5,,,
1854,IMCKDE,Trip Advisor,2,7.099999999999999,1.5,,,
1855,IMCKDE,Trip Advisor,3,7.099999999999999,1.5,,,
1856,IMCKDE,Trip Advisor,4,7.099999999999999,1.5,,,
1857,IMCKDE,Trip Advisor,5,7.099999999999999,1.5,,,
1858,IMCKDE,Trip Advisor,6,7.099999999999999,1.5,,,
1859,IMCKDE,Trip Advisor,7,7.099999999999999,1.5,,,
1860,IMCKDE,Trip Advisor,8,7.099999999999999,1.5,,,
1861,IMCKDE,Trip Advisor,9,7.099999999999999,1.5,,,
1862,IMCKDE,Trip Advisor,10,7.099999999999999,1.5,,,
1863,IMCKDE,Trip Advisor,2,7.199999999999998,1.5,,,
1864,IMCKDE,Trip Advisor,3,7.199999999999998,1.5,,,
1865,IMCKDE,Trip Advisor,4,7.199999999999998,1.5,,,
1866,IMCKDE,Trip Advisor,5,7.199999999999998,1.5,,,
1867,IMCKDE,Trip Advisor,6,7.199999999999998,1.5,,,
1868,IMCKDE,Trip Advisor,7,7.199999999999998,1.5,,,
1869,IMCKDE,Trip Advisor,8,7.199999999999998,1.5,,,
1870,IMCKDE,Trip Advisor,9,7.199999999999998,1.5,,,
1871,IMCKDE,Trip Advisor,10,7.199999999999998,1.5,,,
1872,IMCKDE,Trip Advisor,2,7.299999999999999,1.5,,,
1873,IMCKDE,Trip Advisor,3,7.299999999999999,1.5,,,
1874,IMCKDE,Trip Advisor,4,7.299999999999999,1.5,,,
1875,IMCKDE,Trip Advisor,5,7.299999999999999,1.5,,,
1876,IMCKDE,Trip Advisor,6,7.299999999999999,1.5,,,
1877,IMCKDE,Trip Advisor,7,7.299999999999999,1.5,,,
1878,IMCKDE,Trip Advisor,8,7.299999999999999,1.5,,,
1879,IMCKDE,Trip Advisor,9,7.299999999999999,1.5,,,
1880,IMCKDE,Trip Advisor,10,7.299999999999999,1.5,,,
1881,IMCKDE,Trip Advisor,2,7.399999999999999,1.5,,,
1882,IMCKDE,Trip Advisor,3,7.399999999999999,1.5,,,
1883,IMCKDE,Trip Advisor,4,7.399999999999999,1.5,,,
1884,IMCKDE,Trip Advisor,5,7.399999999999999,1.5,,,
1885,IMCKDE,Trip Advisor,6,7.399999999999999,1.5,,,
1886,IMCKDE,Trip Advisor,7,7.399999999999999,1.5,,,
1887,IMCKDE,Trip Advisor,8,7.399999999999999,1.5,,,
1888,IMCKDE,Trip Advisor,9,7.399999999999999,1.5,,,
1889,IMCKDE,Trip Advisor,10,7.399999999999999,1.5,,,
1890,IMCKDE,Trip Advisor,2,0.5,2.0,,,
1891,IMCKDE,Trip Advisor,3,0.5,2.0,,,
1892,IMCKDE,Trip Advisor,4,0.5,2.0,,,
1893,IMCKDE,Trip Advisor,5,0.5,2.0,,,
1894,IMCKDE,Trip Advisor,6,0.5,2.0,,,
1895,IMCKDE,Trip Advisor,7,0.5,2.0,,,
1896,IMCKDE,Trip Advisor,8,0.5,2.0,,,
1897,IMCKDE,Trip Advisor,9,0.5,2.0,,,
1898,IMCKDE,Trip Advisor,10,0.5,2.0,,,
1899,IMCKDE,Trip Advisor,2,0.6,2.0,,,
1900,IMCKDE,Trip Advisor,3,0.6,2.0,,,
1901,IMCKDE,Trip Advisor,4,0.6,2.0,,,
1902,IMCKDE,Trip Advisor,5,0.6,2.0,,,
1903,IMCKDE,Trip Advisor,6,0.6,2.0,,,
1904,IMCKDE,Trip Advisor,7,0.6,2.0,,,
1905,IMCKDE,Trip Advisor,8,0.6,2.0,,,
1906,IMCKDE,Trip Advisor,9,0.6,2.0,,,
1907,IMCKDE,Trip Advisor,10,0.6,2.0,,,
1908,IMCKDE,Trip Advisor,2,0.7,2.0,,,
1909,IMCKDE,Trip Advisor,3,0.7,2.0,,,
1910,IMCKDE,Trip Advisor,4,0.7,2.0,,,
1911,IMCKDE,Trip Advisor,5,0.7,2.0,,,
1912,IMCKDE,Trip Advisor,6,0.7,2.0,,,
1913,IMCKDE,Trip Advisor,7,0.7,2.0,,,
1914,IMCKDE,Trip Advisor,8,0.7,2.0,,,
1915,IMCKDE,Trip Advisor,9,0.7,2.0,,,
1916,IMCKDE,Trip Advisor,10,0.7,2.0,,,
1917,IMCKDE,Trip Advisor,2,0.7999999999999999,2.0,,,
1918,IMCKDE,Trip Advisor,3,0.7999999999999999,2.0,,,
1919,IMCKDE,Trip Advisor,4,0.7999999999999999,2.0,,,
1920,IMCKDE,Trip Advisor,5,0.7999999999999999,2.0,,,
1921,IMCKDE,Trip Advisor,6,0.7999999999999999,2.0,,,
1922,IMCKDE,Trip Advisor,7,0.7999999999999999,2.0,,,
1923,IMCKDE,Trip Advisor,8,0.7999999999999999,2.0,,,
1924,IMCKDE,Trip Advisor,9,0.7999999999999999,2.0,,,
1925,IMCKDE,Trip Advisor,10,0.7999999999999999,2.0,,,
1926,IMCKDE,Trip Advisor,2,0.8999999999999999,2.0,,,
1927,IMCKDE,Trip Advisor,3,0.8999999999999999,2.0,,,
1928,IMCKDE,Trip Advisor,4,0.8999999999999999,2.0,,,
1929,IMCKDE,Trip Advisor,5,0.8999999999999999,2.0,,,
1930,IMCKDE,Trip Advisor,6,0.8999999999999999,2.0,,,
1931,IMCKDE,Trip Advisor,7,0.8999999999999999,2.0,,,
1932,IMCKDE,Trip Advisor,8,0.8999999999999999,2.0,,,
1933,IMCKDE,Trip Advisor,9,0.8999999999999999,2.0,,,
1934,IMCKDE,Trip Advisor,10,0.8999999999999999,2.0,,,
1935,IMCKDE,Trip Advisor,2,0.9999999999999999,2.0,,,
1936,IMCKDE,Trip Advisor,3,0.9999999999999999,2.0,,,
1937,IMCKDE,Trip Advisor,4,0.9999999999999999,2.0,,,
1938,IMCKDE,Trip Advisor,5,0.9999999999999999,2.0,,,
1939,IMCKDE,Trip Advisor,6,0.9999999999999999,2.0,,,
1940,IMCKDE,Trip Advisor,7,0.9999999999999999,2.0,,,
1941,IMCKDE,Trip Advisor,8,0.9999999999999999,2.0,,,
1942,IMCKDE,Trip Advisor,9,0.9999999999999999,2.0,,,
1943,IMCKDE,Trip Advisor,10,0.9999999999999999,2.0,,,
1944,IMCKDE,Trip Advisor,2,1.0999999999999999,2.0,,,
1945,IMCKDE,Trip Advisor,3,1.0999999999999999,2.0,,,
1946,IMCKDE,Trip Advisor,4,1.0999999999999999,2.0,,,
1947,IMCKDE,Trip Advisor,5,1.0999999999999999,2.0,,,
1948,IMCKDE,Trip Advisor,6,1.0999999999999999,2.0,,,
1949,IMCKDE,Trip Advisor,7,1.0999999999999999,2.0,,,
1950,IMCKDE,Trip Advisor,8,1.0999999999999999,2.0,,,
